Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,151015,-,-,-,38.57,-121.5,-8,10,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,GHI
2016,9,28,10,30,717
2016,9,28,11,30,775
2016,9,28,12,30,771
2016,9,28,13,30,706
2016,9,28,14,30,582
2016,9,28,15,30,413
2016,9,28,16,30,219
2016,9,28,17,30,39
2016,9,28,18,30,0
2016,9,28,19,30,0
2016,9,28,20,30,0
2016,9,28,21,30,0
2016,9,28,22,30,0
2016,9,28,23,30,0
2016,9,29,0,30,0
2016,9,29,1,30,0
2016,9,29,2,30,0
2016,9,29,3,30,0
2016,9,29,4,30,0
2016,9,29,5,30,0
2016,9,29,6,30,55
2016,9,29,7,30,241
2016,9,29,8,30,435
2016,9,29,9,30,599
2016,9,29,10,30,720
2016,9,29,11,30,776
2016,9,29,12,30,771
2016,9,29,13,30,707
2016,9,29,14,30,583
2016,9,29,15,30,413
2016,9,29,16,30,218
2016,9,29,17,30,37
2016,9,29,18,30,0
2016,9,29,19,30,0
2016,9,29,20,30,0
2016,9,29,21,30,0
2016,9,29,22,30,0
2016,9,29,23,30,0
2016,9,30,0,30,0
2016,9,30,1,30,0
2016,9,30,2,30,0
2016,9,30,3,30,0
2016,9,30,4,30,0
2016,9,30,5,30,0
2016,9,30,6,30,54
2016,9,30,7,30,240
2016,9,30,8,30,436
2016,9,30,9,30,471
2016,9,30,10,30,720
2016,9,30,11,30,778
2016,9,30,12,30,774
2016,9,30,13,30,705
2016,9,30,14,30,579
2016,9,30,15,30,408
2016,9,30,16,30,209
2016,9,30,17,30,32
2016,9,30,18,30,0
2016,9,30,19,30,0
2016,9,30,20,30,0
2016,9,30,21,30,0
2016,9,30,22,30,0
2016,9,30,23,30,0
2016,10,1,0,30,0
2016,10,1,1,30,0
2016,10,1,2,30,0
2016,10,1,3,30,0
2016,10,1,4,30,0
2016,10,1,5,30,0
2016,10,1,6,30,53
2016,10,1,7,30,242
2016,10,1,8,30,439
2016,10,1,9,30,607
2016,10,1,10,30,727
2016,10,1,11,30,790
2016,10,1,12,30,785
2016,10,1,13,30,712
2016,10,1,14,30,588
2016,10,1,15,30,414
2016,10,1,16,30,213
2016,10,1,17,30,31
2016,10,1,18,30,0
2016,10,1,19,30,0
2016,10,1,20,30,0
2016,10,1,21,30,0
2016,10,1,22,30,0
2016,10,1,23,30,0
2016,10,2,0,30,0
2016,10,2,1,30,0
2016,10,2,2,30,0
2016,10,2,3,30,0
2016,10,2,4,30,0
2016,10,2,5,30,0
2016,10,2,6,30,49
2016,10,2,7,30,234
2016,10,2,8,30,424
2016,10,2,9,30,461
2016,10,2,10,30,353
2016,10,2,11,30,145
2016,10,2,12,30,549
2016,10,2,13,30,414
2016,10,2,14,30,561
2016,10,2,15,30,392
2016,10,2,16,30,197
2016,10,2,17,30,16
2016,10,2,18,30,0
2016,10,2,19,30,0
2016,10,2,20,30,0
2016,10,2,21,30,0
2016,10,2,22,30,0
2016,10,2,23,30,0
2016,10,3,0,30,0
2016,10,3,1,30,0
2016,10,3,2,30,0
2016,10,3,3,30,0
2016,10,3,4,30,0
2016,10,3,5,30,0
2016,10,3,6,30,15
2016,10,3,7,30,44
2016,10,3,8,30,144
2016,10,3,9,30,182
2016,10,3,10,30,477
2016,10,3,11,30,184
2016,10,3,12,30,224
2016,10,3,13,30,283
2016,10,3,14,30,103
2016,10,3,15,30,122
2016,10,3,16,30,190
2016,10,3,17,30,7
2016,10,3,18,30,0
2016,10,3,19,30,0
2016,10,3,20,30,0
2016,10,3,21,30,0
2016,10,3,22,30,0
2016,10,3,23,30,0
2016,10,4,0,30,0
2016,10,4,1,30,0
2016,10,4,2,30,0
2016,10,4,3,30,0
2016,10,4,4,30,0
2016,10,4,5,30,0
2016,10,4,6,30,44
2016,10,4,7,30,131
2016,10,4,8,30,228
2016,10,4,9,30,581
2016,10,4,10,30,701
2016,10,4,11,30,760
2016,10,4,12,30,757
2016,10,4,13,30,685
2016,10,4,14,30,557
2016,10,4,15,30,385
2016,10,4,16,30,188
2016,10,4,17,30,20
2016,10,4,18,30,0
2016,10,4,19,30,0
2016,10,4,20,30,0
2016,10,4,21,30,0
2016,10,4,22,30,0
2016,10,4,23,30,0
2016,10,5,0,30,0
2016,10,5,1,30,0
2016,10,5,2,30,0
2016,10,5,3,30,0
2016,10,5,4,30,0
2016,10,5,5,30,0
2016,10,5,6,30,42
2016,10,5,7,30,227
2016,10,5,8,30,424
2016,10,5,9,30,591
2016,10,5,10,30,709
2016,10,5,11,30,768
2016,10,5,12,30,762
2016,10,5,13,30,689
2016,10,5,14,30,561
2016,10,5,15,30,388
2016,10,5,16,30,190
2016,10,5,17,30,18
2016,10,5,18,30,0
2016,10,5,19,30,0
2016,10,5,20,30,0
2016,10,5,21,30,0
2016,10,5,22,30,0
2016,10,5,23,30,0
2016,10,6,0,30,0
2016,10,6,1,30,0
2016,10,6,2,30,0
2016,10,6,3,30,0
2016,10,6,4,30,0
2016,10,6,5,30,0
2016,10,6,6,30,41
2016,10,6,7,30,224
2016,10,6,8,30,418
2016,10,6,9,30,582
2016,10,6,10,30,701
2016,10,6,11,30,758
2016,10,6,12,30,751
2016,10,6,13,30,681
2016,10,6,14,30,554
2016,10,6,15,30,382
2016,10,6,16,30,186
2016,10,6,17,30,17
2016,10,6,18,30,0
2016,10,6,19,30,0
2016,10,6,20,30,0
2016,10,6,21,30,0
2016,10,6,22,30,0
2016,10,6,23,30,0
2016,10,7,0,30,0
2016,10,7,1,30,0
2016,10,7,2,30,0
2016,10,7,3,30,0
2016,10,7,4,30,0
2016,10,7,5,30,0
2016,10,7,6,30,39
2016,10,7,7,30,218
2016,10,7,8,30,409
2016,10,7,9,30,573
2016,10,7,10,30,682
2016,10,7,11,30,739
2016,10,7,12,30,735
2016,10,7,13,30,651
2016,10,7,14,30,466
2016,10,7,15,30,317
2016,10,7,16,30,135
2016,10,7,17,30,8
2016,10,7,18,30,0
2016,10,7,19,30,0
2016,10,7,20,30,0
2016,10,7,21,30,0
2016,10,7,22,30,0
2016,10,7,23,30,0
2016,10,8,0,30,0
2016,10,8,1,30,0
2016,10,8,2,30,0
2016,10,8,3,30,0
2016,10,8,4,30,0
2016,10,8,5,30,0
2016,10,8,6,30,33
2016,10,8,7,30,207
2016,10,8,8,30,398
2016,10,8,9,30,561
2016,10,8,10,30,597
2016,10,8,11,30,747
2016,10,8,12,30,739
2016,10,8,13,30,669
2016,10,8,14,30,541
2016,10,8,15,30,370
2016,10,8,16,30,174
2016,10,8,17,30,0
2016,10,8,18,30,0
2016,10,8,19,30,0
2016,10,8,20,30,0
2016,10,8,21,30,0
2016,10,8,22,30,0
2016,10,8,23,30,0
2016,10,9,0,30,0
2016,10,9,1,30,0
2016,10,9,2,30,0
2016,10,9,3,30,0
2016,10,9,4,30,0
2016,10,9,5,30,0
2016,10,9,6,30,35
2016,10,9,7,30,214
2016,10,9,8,30,407
2016,10,9,9,30,571
2016,10,9,10,30,686
2016,10,9,11,30,743
2016,10,9,12,30,735
2016,10,9,13,30,661
2016,10,9,14,30,533
2016,10,9,15,30,359
2016,10,9,16,30,122
2016,10,9,17,30,0
2016,10,9,18,30,0
2016,10,9,19,30,0
2016,10,9,20,30,0
2016,10,9,21,30,0
2016,10,9,22,30,0
2016,10,9,23,30,0
2016,10,10,0,30,0
2016,10,10,1,30,0
2016,10,10,2,30,0
2016,10,10,3,30,0
2016,10,10,4,30,0
2016,10,10,5,30,0
2016,10,10,6,30,23
2016,10,10,7,30,123
2016,10,10,8,30,365
2016,10,10,9,30,467
2016,10,10,10,30,577
2016,10,10,11,30,723
2016,10,10,12,30,715
2016,10,10,13,30,646
2016,10,10,14,30,521
2016,10,10,15,30,349
2016,10,10,16,30,156
2016,10,10,17,30,0
2016,10,10,18,30,0
2016,10,10,19,30,0
2016,10,10,20,30,0
2016,10,10,21,30,0
2016,10,10,22,30,0
2016,10,10,23,30,0
2016,10,11,0,30,0
2016,10,11,1,30,0
2016,10,11,2,30,0
2016,10,11,3,30,0
2016,10,11,4,30,0
2016,10,11,5,30,0
2016,10,11,6,30,27
2016,10,11,7,30,195
2016,10,11,8,30,383
2016,10,11,9,30,544
2016,10,11,10,30,668
2016,10,11,11,30,726
2016,10,11,12,30,718
2016,10,11,13,30,644
2016,10,11,14,30,517
2016,10,11,15,30,195
2016,10,11,16,30,129
2016,10,11,17,30,0
2016,10,11,18,30,0
2016,10,11,19,30,0
2016,10,11,20,30,0
2016,10,11,21,30,0
2016,10,11,22,30,0
2016,10,11,23,30,0
2016,10,12,0,30,0
2016,10,12,1,30,0
2016,10,12,2,30,0
2016,10,12,3,30,0
2016,10,12,4,30,0
2016,10,12,5,30,0
2016,10,12,6,30,24
2016,10,12,7,30,188
2016,10,12,8,30,377
2016,10,12,9,30,541
2016,10,12,10,30,655
2016,10,12,11,30,710
2016,10,12,12,30,699
2016,10,12,13,30,501
2016,10,12,14,30,349
2016,10,12,15,30,225
2016,10,12,16,30,110
2016,10,12,17,30,0
2016,10,12,18,30,0
2016,10,12,19,30,0
2016,10,12,20,30,0
2016,10,12,21,30,0
2016,10,12,22,30,0
2016,10,12,23,30,0
2016,10,13,0,30,0
2016,10,13,1,30,0
2016,10,13,2,30,0
2016,10,13,3,30,0
2016,10,13,4,30,0
2016,10,13,5,30,0
2016,10,13,6,30,18
2016,10,13,7,30,123
2016,10,13,8,30,270
2016,10,13,9,30,537
2016,10,13,10,30,417
2016,10,13,11,30,427
2016,10,13,12,30,546
2016,10,13,13,30,499
2016,10,13,14,30,367
2016,10,13,15,30,268
2016,10,13,16,30,109
2016,10,13,17,30,0
2016,10,13,18,30,0
2016,10,13,19,30,0
2016,10,13,20,30,0
2016,10,13,21,30,0
2016,10,13,22,30,0
2016,10,13,23,30,0
2016,10,14,0,30,0
2016,10,14,1,30,0
2016,10,14,2,30,0
2016,10,14,3,30,0
2016,10,14,4,30,0
2016,10,14,5,30,0
2016,10,14,6,30,8
2016,10,14,7,30,93
2016,10,14,8,30,145
2016,10,14,9,30,146
2016,10,14,10,30,39
2016,10,14,11,30,144
2016,10,14,12,30,171
2016,10,14,13,30,97
2016,10,14,14,30,73
2016,10,14,15,30,42
2016,10,14,16,30,68
2016,10,14,17,30,0
2016,10,14,18,30,0
2016,10,14,19,30,0
2016,10,14,20,30,0
2016,10,14,21,30,0
2016,10,14,22,30,0
2016,10,14,23,30,0
2016,10,15,0,30,0
2016,10,15,1,30,0
2016,10,15,2,30,0
2016,10,15,3,30,0
2016,10,15,4,30,0
2016,10,15,5,30,0
2016,10,15,6,30,19
2016,10,15,7,30,110
2016,10,15,8,30,68
2016,10,15,9,30,116
2016,10,15,10,30,466
2016,10,15,11,30,422
2016,10,15,12,30,157
2016,10,15,13,30,175
2016,10,15,14,30,389
2016,10,15,15,30,107
2016,10,15,16,30,29
2016,10,15,17,30,0
2016,10,15,18,30,0
2016,10,15,19,30,0
2016,10,15,20,30,0
2016,10,15,21,30,0
2016,10,15,22,30,0
2016,10,15,23,30,0
2016,10,16,0,30,0
2016,10,16,1,30,0
2016,10,16,2,30,0
2016,10,16,3,30,0
2016,10,16,4,30,0
2016,10,16,5,30,0
2016,10,16,6,30,5
2016,10,16,7,30,44
2016,10,16,8,30,21
2016,10,16,9,30,152
2016,10,16,10,30,28
2016,10,16,11,30,61
2016,10,16,12,30,15
2016,10,16,13,30,40
2016,10,16,14,30,24
2016,10,16,15,30,178
2016,10,16,16,30,39
2016,10,16,17,30,0
2016,10,16,18,30,0
2016,10,16,19,30,0
2016,10,16,20,30,0
2016,10,16,21,30,0
2016,10,16,22,30,0
2016,10,16,23,30,0
2016,10,17,0,30,0
2016,10,17,1,30,0
2016,10,17,2,30,0
2016,10,17,3,30,0
2016,10,17,4,30,0
2016,10,17,5,30,0
2016,10,17,6,30,18
2016,10,17,7,30,174
2016,10,17,8,30,358
2016,10,17,9,30,514
2016,10,17,10,30,624
2016,10,17,11,30,680
2016,10,17,12,30,661
2016,10,17,13,30,597
2016,10,17,14,30,471
2016,10,17,15,30,305
2016,10,17,16,30,121
2016,10,17,17,30,0
2016,10,17,18,30,0
2016,10,17,19,30,0
2016,10,17,20,30,0
2016,10,17,21,30,0
2016,10,17,22,30,0
2016,10,17,23,30,0
2016,10,18,0,30,0
2016,10,18,1,30,0
2016,10,18,2,30,0
2016,10,18,3,30,0
2016,10,18,4,30,0
2016,10,18,5,30,0
2016,10,18,6,30,17
2016,10,18,7,30,177
2016,10,18,8,30,363
2016,10,18,9,30,523
2016,10,18,10,30,635
2016,10,18,11,30,691
2016,10,18,12,30,682
2016,10,18,13,30,608
2016,10,18,14,30,480
2016,10,18,15,30,311
2016,10,18,16,30,123
2016,10,18,17,30,0
2016,10,18,18,30,0
2016,10,18,19,30,0
2016,10,18,20,30,0
2016,10,18,21,30,0
2016,10,18,22,30,0
2016,10,18,23,30,0
2016,10,19,0,30,0
2016,10,19,1,30,0
2016,10,19,2,30,0
2016,10,19,3,30,0
2016,10,19,4,30,0
2016,10,19,5,30,0
2016,10,19,6,30,16
2016,10,19,7,30,176
2016,10,19,8,30,362
2016,10,19,9,30,450
2016,10,19,10,30,629
2016,10,19,11,30,681
2016,10,19,12,30,669
2016,10,19,13,30,597
2016,10,19,14,30,470
2016,10,19,15,30,302
2016,10,19,16,30,116
2016,10,19,17,30,0
2016,10,19,18,30,0
2016,10,19,19,30,0
2016,10,19,20,30,0
2016,10,19,21,30,0
2016,10,19,22,30,0
2016,10,19,23,30,0
2016,10,20,0,30,0
2016,10,20,1,30,0
2016,10,20,2,30,0
2016,10,20,3,30,0
2016,10,20,4,30,0
2016,10,20,5,30,0
2016,10,20,6,30,15
2016,10,20,7,30,175
2016,10,20,8,30,362
2016,10,20,9,30,522
2016,10,20,10,30,635
2016,10,20,11,30,689
2016,10,20,12,30,678
2016,10,20,13,30,605
2016,10,20,14,30,477
2016,10,20,15,30,306
2016,10,20,16,30,117
2016,10,20,17,30,0
2016,10,20,18,30,0
2016,10,20,19,30,0
2016,10,20,20,30,0
2016,10,20,21,30,0
2016,10,20,22,30,0
2016,10,20,23,30,0
2016,10,21,0,30,0
2016,10,21,1,30,0
2016,10,21,2,30,0
2016,10,21,3,30,0
2016,10,21,4,30,0
2016,10,21,5,30,0
2016,10,21,6,30,12
2016,10,21,7,30,167
2016,10,21,8,30,350
2016,10,21,9,30,505
2016,10,21,10,30,617
2016,10,21,11,30,669
2016,10,21,12,30,658
2016,10,21,13,30,586
2016,10,21,14,30,459
2016,10,21,15,30,291
2016,10,21,16,30,108
2016,10,21,17,30,0
2016,10,21,18,30,0
2016,10,21,19,30,0
2016,10,21,20,30,0
2016,10,21,21,30,0
2016,10,21,22,30,0
2016,10,21,23,30,0
2016,10,22,0,30,0
2016,10,22,1,30,0
2016,10,22,2,30,0
2016,10,22,3,30,0
2016,10,22,4,30,0
2016,10,22,5,30,0
2016,10,22,6,30,0
2016,10,22,7,30,89
2016,10,22,8,30,260
2016,10,22,9,30,413
2016,10,22,10,30,426
2016,10,22,11,30,542
2016,10,22,12,30,552
2016,10,22,13,30,582
2016,10,22,14,30,344
2016,10,22,15,30,195
2016,10,22,16,30,73
2016,10,22,17,30,0
2016,10,22,18,30,0
2016,10,22,19,30,0
2016,10,22,20,30,0
2016,10,22,21,30,0
2016,10,22,22,30,0
2016,10,22,23,30,0
2016,10,23,0,30,0
2016,10,23,1,30,0
2016,10,23,2,30,0
2016,10,23,3,30,0
2016,10,23,4,30,0
2016,10,23,5,30,0
2016,10,23,6,30,0
2016,10,23,7,30,159
2016,10,23,8,30,341
2016,10,23,9,30,498
2016,10,23,10,30,609
2016,10,23,11,30,662
2016,10,23,12,30,650
2016,10,23,13,30,573
2016,10,23,14,30,392
2016,10,23,15,30,220
2016,10,23,16,30,47
2016,10,23,17,30,0
2016,10,23,18,30,0
2016,10,23,19,30,0
2016,10,23,20,30,0
2016,10,23,21,30,0
2016,10,23,22,30,0
2016,10,23,23,30,0
2016,10,24,0,30,0
2016,10,24,1,30,0
2016,10,24,2,30,0
2016,10,24,3,30,0
2016,10,24,4,30,0
2016,10,24,5,30,0
2016,10,24,6,30,0
2016,10,24,7,30,94
2016,10,24,8,30,206
2016,10,24,9,30,261
2016,10,24,10,30,397
2016,10,24,11,30,449
2016,10,24,12,30,319
2016,10,24,13,30,285
2016,10,24,14,30,93
2016,10,24,15,30,41
2016,10,24,16,30,24
2016,10,24,17,30,0
2016,10,24,18,30,0
2016,10,24,19,30,0
2016,10,24,20,30,0
2016,10,24,21,30,0
2016,10,24,22,30,0
2016,10,24,23,30,0
2016,10,25,0,30,0
2016,10,25,1,30,0
2016,10,25,2,30,0
2016,10,25,3,30,0
2016,10,25,4,30,0
2016,10,25,5,30,0
2016,10,25,6,30,0
2016,10,25,7,30,28
2016,10,25,8,30,40
2016,10,25,9,30,72
2016,10,25,10,30,125
2016,10,25,11,30,227
2016,10,25,12,30,101
2016,10,25,13,30,201
2016,10,25,14,30,94
2016,10,25,15,30,117
2016,10,25,16,30,51
2016,10,25,17,30,0
2016,10,25,18,30,0
2016,10,25,19,30,0
2016,10,25,20,30,0
2016,10,25,21,30,0
2016,10,25,22,30,0
2016,10,25,23,30,0
2016,10,26,0,30,0
2016,10,26,1,30,0
2016,10,26,2,30,0
2016,10,26,3,30,0
2016,10,26,4,30,0
2016,10,26,5,30,0
2016,10,26,6,30,0
2016,10,26,7,30,140
2016,10,26,8,30,317
2016,10,26,9,30,469
2016,10,26,10,30,583
2016,10,26,11,30,631
2016,10,26,12,30,620
2016,10,26,13,30,554
2016,10,26,14,30,427
2016,10,26,15,30,263
2016,10,26,16,30,87
2016,10,26,17,30,0
2016,10,26,18,30,0
2016,10,26,19,30,0
2016,10,26,20,30,0
2016,10,26,21,30,0
2016,10,26,22,30,0
2016,10,26,23,30,0
2016,10,27,0,30,0
2016,10,27,1,30,0
2016,10,27,2,30,0
2016,10,27,3,30,0
2016,10,27,4,30,0
2016,10,27,5,30,0
2016,10,27,6,30,0
2016,10,27,7,30,33
2016,10,27,8,30,98
2016,10,27,9,30,112
2016,10,27,10,30,102
2016,10,27,11,30,184
2016,10,27,12,30,104
2016,10,27,13,30,204
2016,10,27,14,30,143
2016,10,27,15,30,35
2016,10,27,16,30,14
2016,10,27,17,30,0
2016,10,27,18,30,0
2016,10,27,19,30,0
2016,10,27,20,30,0
2016,10,27,21,30,0
2016,10,27,22,30,0
2016,10,27,23,30,0
2016,10,28,0,30,0
2016,10,28,1,30,0
2016,10,28,2,30,0
2016,10,28,3,30,0
2016,10,28,4,30,0
2016,10,28,5,30,0
2016,10,28,6,30,0
2016,10,28,7,30,23
2016,10,28,8,30,222
2016,10,28,9,30,58
2016,10,28,10,30,221
2016,10,28,11,30,176
2016,10,28,12,30,407
2016,10,28,13,30,186
2016,10,28,14,30,207
2016,10,28,15,30,61
2016,10,28,16,30,24
2016,10,28,17,30,0
2016,10,28,18,30,0
2016,10,28,19,30,0
2016,10,28,20,30,0
2016,10,28,21,30,0
2016,10,28,22,30,0
2016,10,28,23,30,0
2016,10,29,0,30,0
2016,10,29,1,30,0
2016,10,29,2,30,0
2016,10,29,3,30,0
2016,10,29,4,30,0
2016,10,29,5,30,0
2016,10,29,6,30,0
2016,10,29,7,30,121
2016,10,29,8,30,194
2016,10,29,9,30,39
2016,10,29,10,30,107
2016,10,29,11,30,483
2016,10,29,12,30,355
2016,10,29,13,30,363
2016,10,29,14,30,398
2016,10,29,15,30,242
2016,10,29,16,30,74
2016,10,29,17,30,0
2016,10,29,18,30,0
2016,10,29,19,30,0
2016,10,29,20,30,0
2016,10,29,21,30,0
2016,10,29,22,30,0
2016,10,29,23,30,0
2016,10,30,0,30,0
2016,10,30,1,30,0
2016,10,30,2,30,0
2016,10,30,3,30,0
2016,10,30,4,30,0
2016,10,30,5,30,0
2016,10,30,6,30,0
2016,10,30,7,30,127
2016,10,30,8,30,297
2016,10,30,9,30,74
2016,10,30,10,30,76
2016,10,30,11,30,25
2016,10,30,12,30,595
2016,10,30,13,30,80
2016,10,30,14,30,396
2016,10,30,15,30,238
2016,10,30,16,30,22
2016,10,30,17,30,0
2016,10,30,18,30,0
2016,10,30,19,30,0
2016,10,30,20,30,0
2016,10,30,21,30,0
2016,10,30,22,30,0
2016,10,30,23,30,0
2016,10,31,0,30,0
2016,10,31,1,30,0
2016,10,31,2,30,0
2016,10,31,3,30,0
2016,10,31,4,30,0
2016,10,31,5,30,0
2016,10,31,6,30,0
2016,10,31,7,30,124
2016,10,31,8,30,299
2016,10,31,9,30,332
2016,10,31,10,30,298
2016,10,31,11,30,364
2016,10,31,12,30,257
2016,10,31,13,30,371
2016,10,31,14,30,247
2016,10,31,15,30,170
2016,10,31,16,30,16
2016,10,31,17,30,0
2016,10,31,18,30,0
2016,10,31,19,30,0
2016,10,31,20,30,0
2016,10,31,21,30,0
2016,10,31,22,30,0
2016,10,31,23,30,0
2016,11,1,0,30,0
2016,11,1,1,30,0
2016,11,1,2,30,0
2016,11,1,3,30,0
2016,11,1,4,30,0
2016,11,1,5,30,0
2016,11,1,6,30,0
2016,11,1,7,30,125
2016,11,1,8,30,301
2016,11,1,9,30,457
2016,11,1,10,30,417
2016,11,1,11,30,476
2016,11,1,12,30,601
2016,11,1,13,30,438
2016,11,1,14,30,404
2016,11,1,15,30,239
2016,11,1,16,30,67
2016,11,1,17,30,0
2016,11,1,18,30,0
2016,11,1,19,30,0
2016,11,1,20,30,0
2016,11,1,21,30,0
2016,11,1,22,30,0
2016,11,1,23,30,0
2016,11,2,0,30,0
2016,11,2,1,30,0
2016,11,2,2,30,0
2016,11,2,3,30,0
2016,11,2,4,30,0
2016,11,2,5,30,0
2016,11,2,6,30,0
2016,11,2,7,30,123
2016,11,2,8,30,299
2016,11,2,9,30,327
2016,11,2,10,30,565
2016,11,2,11,30,617
2016,11,2,12,30,606
2016,11,2,13,30,533
2016,11,2,14,30,407
2016,11,2,15,30,242
2016,11,2,16,30,67
2016,11,2,17,30,0
2016,11,2,18,30,0
2016,11,2,19,30,0
2016,11,2,20,30,0
2016,11,2,21,30,0
2016,11,2,22,30,0
2016,11,2,23,30,0
2016,11,3,0,30,0
2016,11,3,1,30,0
2016,11,3,2,30,0
2016,11,3,3,30,0
2016,11,3,4,30,0
2016,11,3,5,30,0
2016,11,3,6,30,0
2016,11,3,7,30,83
2016,11,3,8,30,302
2016,11,3,9,30,455
2016,11,3,10,30,563
2016,11,3,11,30,615
2016,11,3,12,30,604
2016,11,3,13,30,430
2016,11,3,14,30,405
2016,11,3,15,30,238
2016,11,3,16,30,44
2016,11,3,17,30,0
2016,11,3,18,30,0
2016,11,3,19,30,0
2016,11,3,20,30,0
2016,11,3,21,30,0
2016,11,3,22,30,0
2016,11,3,23,30,0
2016,11,4,0,30,0
2016,11,4,1,30,0
2016,11,4,2,30,0
2016,11,4,3,30,0
2016,11,4,4,30,0
2016,11,4,5,30,0
2016,11,4,6,30,0
2016,11,4,7,30,118
2016,11,4,8,30,295
2016,11,4,9,30,449
2016,11,4,10,30,555
2016,11,4,11,30,606
2016,11,4,12,30,595
2016,11,4,13,30,521
2016,11,4,14,30,396
2016,11,4,15,30,231
2016,11,4,16,30,60
2016,11,4,17,30,0
2016,11,4,18,30,0
2016,11,4,19,30,0
2016,11,4,20,30,0
2016,11,4,21,30,0
2016,11,4,22,30,0
2016,11,4,23,30,0
2016,11,5,0,30,0
2016,11,5,1,30,0
2016,11,5,2,30,0
2016,11,5,3,30,0
2016,11,5,4,30,0
2016,11,5,5,30,0
2016,11,5,6,30,0
2016,11,5,7,30,113
2016,11,5,8,30,285
2016,11,5,9,30,434
2016,11,5,10,30,540
2016,11,5,11,30,482
2016,11,5,12,30,476
2016,11,5,13,30,506
2016,11,5,14,30,382
2016,11,5,15,30,163
2016,11,5,16,30,44
2016,11,5,17,30,0
2016,11,5,18,30,0
2016,11,5,19,30,0
2016,11,5,20,30,0
2016,11,5,21,30,0
2016,11,5,22,30,0
2016,11,5,23,30,0
2016,11,6,0,30,0
2016,11,6,1,30,0
2016,11,6,2,30,0
2016,11,6,3,30,0
2016,11,6,4,30,0
2016,11,6,5,30,0
2016,11,6,6,30,0
2016,11,6,7,30,43
2016,11,6,8,30,137
2016,11,6,9,30,319
2016,11,6,10,30,334
2016,11,6,11,30,318
2016,11,6,12,30,416
2016,11,6,13,30,392
2016,11,6,14,30,274
2016,11,6,15,30,124
2016,11,6,16,30,30
2016,11,6,17,30,0
2016,11,6,18,30,0
2016,11,6,19,30,0
2016,11,6,20,30,0
2016,11,6,21,30,0
2016,11,6,22,30,0
2016,11,6,23,30,0
2016,11,7,0,30,0
2016,11,7,1,30,0
2016,11,7,2,30,0
2016,11,7,3,30,0
2016,11,7,4,30,0
2016,11,7,5,30,0
2016,11,7,6,30,0
2016,11,7,7,30,71
2016,11,7,8,30,164
2016,11,7,9,30,419
2016,11,7,10,30,519
2016,11,7,11,30,413
2016,11,7,12,30,461
2016,11,7,13,30,397
2016,11,7,14,30,257
2016,11,7,15,30,112
2016,11,7,16,30,34
2016,11,7,17,30,0
2016,11,7,18,30,0
2016,11,7,19,30,0
2016,11,7,20,30,0
2016,11,7,21,30,0
2016,11,7,22,30,0
2016,11,7,23,30,0
2016,11,8,0,30,0
2016,11,8,1,30,0
2016,11,8,2,30,0
2016,11,8,3,30,0
2016,11,8,4,30,0
2016,11,8,5,30,0
2016,11,8,6,30,0
2016,11,8,7,30,100
2016,11,8,8,30,267
2016,11,8,9,30,415
2016,11,8,10,30,521
2016,11,8,11,30,570
2016,11,8,12,30,557
2016,11,8,13,30,489
2016,11,8,14,30,367
2016,11,8,15,30,209
2016,11,8,16,30,48
2016,11,8,17,30,0
2016,11,8,18,30,0
2016,11,8,19,30,0
2016,11,8,20,30,0
2016,11,8,21,30,0
2016,11,8,22,30,0
2016,11,8,23,30,0
2016,11,9,0,30,0
2016,11,9,1,30,0
2016,11,9,2,30,0
2016,11,9,3,30,0
2016,11,9,4,30,0
2016,11,9,5,30,0
2016,11,9,6,30,0
2016,11,9,7,30,95
2016,11,9,8,30,262
2016,11,9,9,30,410
2016,11,9,10,30,520
2016,11,9,11,30,570
2016,11,9,12,30,557
2016,11,9,13,30,489
2016,11,9,14,30,367
2016,11,9,15,30,208
2016,11,9,16,30,47
2016,11,9,17,30,0
2016,11,9,18,30,0
2016,11,9,19,30,0
2016,11,9,20,30,0
2016,11,9,21,30,0
2016,11,9,22,30,0
2016,11,9,23,30,0
2016,11,10,0,30,0
2016,11,10,1,30,0
2016,11,10,2,30,0
2016,11,10,3,30,0
2016,11,10,4,30,0
2016,11,10,5,30,0
2016,11,10,6,30,0
2016,11,10,7,30,93
